time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,0.0028025113043628285,-0.1116754550635414,12.317935895691155,6.2606895321128935,6.272171926795609,0.0,0.05614101281924993,-0.2459537641473302,3.2591968113584207,0.010254249410391344,0.051151781488172926,0.0,473.7585103478179,474.42608498623446,474.17637662040056,473.9938754091909
1.2600000000000007,0.006409815465969481,-0.1269462001011151,12.51873003571131,6.261613768133463,6.2755790778903044,0.0,0.06372906968050905,-0.2629721947543456,3.433439221477039,0.02410441365065414,0.06617031240436935,0.0,469.1833404032142,470.3499072903594,469.03399283584974,470.1083290497542
1.3200000000000007,0.010339500998234167,-0.14305499825373832,12.722518790351959,6.262661360471846,6.279690423862574,0.0,0.06695292486177666,-0.273894605922028,3.359743924202256,-0.0011382075839916211,0.0728522664016107,0.0,390.50942067568616,391.13649150634535,390.91218172395185,388.5526931656588
1.3800000000000008,0.014418519126259724,-0.1599676001691506,12.929682651767076,6.262688312038362,0.001239408931720476,0.0,0.06848819892535057,-0.28985056313573304,3.5451624878710466,0.0034489215512297773,0.08886653561649688,0.0,472.92342420716227,474.1598169912447,473.3738812993604,473.7267354923272
1.4400000000000008,0.018486589080331312,-0.17773609622758238,13.143107747420357,6.263317867286357,0.006139898261000809,0.0,0.06664355050845375,-0.30239185024685167,3.568933506213937,0.021779804542916566,0.06068441203473358,0.0,425.563958418133,423.1501299029138,423.7687396379599,425.3415251177391
1.5000000000000009,0.022348992737125862,-0.1962728060235073,13.359534956094787,6.265129177271575,0.009634414875262287,0.0,0.061752736465320555,-0.31533816950323373,3.645068681904191,0.04318525491766262,0.05284740362354661,0.0,442.8696432197118,442.22689542565917,439.57152306818244,441.34217663750854
1.560000000000001,0.025840163253514785,-0.21555986689762804,13.581379136856317,6.268681539481051,0.013524237116885551,0.0,0.05425328674502779,-0.3272334844595729,3.749405266580936,0.07996492236066004,0.08180129745941635,0.0,449.3958944400646,451.73965858151604,449.60811330756724,452.58042583105333
1.620000000000001,0.028793336187402083,-0.23548146329151415,13.809582826581128,6.273591234427439,0.01816530809967798,0.0,0.04369618144268336,-0.3363172174349044,3.857031801109869,0.08531418478233327,0.06650789510401758,0.0,453.5069610614215,452.2813803925621,451.97762087598807,452.4138465236885
1.680000000000001,0.030962139896012094,-0.25587081452408733,14.047282733655251,6.279047253409633,0.02198380462316596,0.0,0.02814895167193874,-0.34269878905404794,4.0655830672310405,0.10029525681678234,0.057188113336792,0.0,483.32180472185183,482.6214301283792,483.2555390974624,484.38962855846137
1.740000000000001,0.032152840213826785,-0.2765038060331651,14.295559795261546,0.0017711844242604968,0.02504658691871331,0.0,0.011195679955060569,-0.34442233262943245,4.209800150902428,0.09460448500734656,0.03446546736723455,0.0,467.12349500333664,465.34951715065273,465.76406155817415,465.32658665348373
1.8000000000000012,0.0324534988752997,-0.2971331844230464,14.545039989068503,0.007470434126227055,0.027626840498993666,0.0,-0.0013533513734427793,-0.34281641101258864,4.106584505622233,0.09574215121092321,0.056156692414806544,0.0,385.4314999455343,387.47760929842826,385.0763227433675,385.19312899619354
1.8600000000000012,0.03188568680973904,-0.3175611253572644,14.79097985921459,0.013193405528650892,0.030935924194997355,0.0,-0.017859130480275924,-0.3376301544613563,4.091460077649754,0.09465496973321509,0.053061810502416165,0.0,415.9121937827982,415.64329214449225,415.6017307258912,415.51485540638583
1.9200000000000013,0.030233993466589715,-0.3375636101233955,15.037178190347712,0.018795228272508346,0.03446904871991663,0.0,-0.037501051949338116,-0.32861134736003766,4.11505574590482,0.090649477004764,0.06853343260501286,0.0,428.01018685895014,429.3275397060274,428.286715570233,427.953603608979
1.9800000000000013,0.027208373269828855,-0.35685158393020844,15.28841412438166,0.024185033784787535,0.038487538773872565,0.0,-0.06377568767521427,-0.31374635326314154,4.258930058747848,0.08814002186210922,0.06366146053547164,0.0,466.10719994988744,465.729385987326,466.61129258295557,466.4216570251515
2.0400000000000014,0.022494933178759332,-0.37511470619851944,15.548888055087358,0.029528463820633455,0.04245258779815764,0.0,-0.0937488606011076,-0.29444945077701185,4.4228885619538945,0.09082991424995086,0.07053371838156432,0.0,472.78177197905063,473.3139472725397,473.46084730944153,473.6738425825986
2.1000000000000014,0.0158923297728303,-0.3920992252804923,15.81918346243377,0.03454130680295364,0.04628842516483278,0.0,-0.12676521243928013,-0.27113230367636576,4.586284453535448,0.0621305034131667,0.04551655602702073,0.0,475.31951467990206,473.4008109853226,475.6238895513643,473.4255367847723
2.1600000000000015,0.007396076165782727,-0.4077051393532435,16.095698887213715,0.03815868928883859,0.04896022019058677,0.0,-0.1566878352427768,-0.24872640114870762,4.6306926187517305,0.05632939355637592,0.04248043688651238,0.0,440.3126098479525,440.0624844119208,438.7280125549439,438.2486573660666
2.2200000000000015,-0.0029198102781587535,-0.42191983884299916,16.374337378083897,0.041610580202339875,0.05214886903431548,0.0,-0.1874359630681265,-0.22478930311250017,4.657121494625457,0.05983251129082018,0.06872526696698676,0.0,433.4535868574058,435.6556438219511,433.3091038688615,433.6059051022878
2.2800000000000016,-0.015132551502168941,-0.43464296378138806,16.65433955676486,0.044794996998133385,0.056236305550274146,0.0,-0.22002070124229373,-0.19900786918580107,4.676169299851886,0.03400194115717455,0.0668939743456743,0.0,431.29807723373324,431.1470101469762,433.702701625018,431.529275478086
2.3400000000000016,-0.029591966917053195,-0.4455954898659764,16.939255042535788,0.04682462797029885,0.06132919179555785,0.0,-0.26243421139262224,-0.16588159049732235,4.820369241756713,0.03347542785455904,0.10726074098204355,0.0,469.1918752198229,472.32067762597103,471.3721198328551,471.3318168905325
